Posición Horizontal,Posición Vertical,Probabilidad
11,-4,0.0001
11,-3,0.0006000000000000001
11,-2,0.0
11,-1,0.0
11,0,0.0002
11,1,0.0
11,2,0.00030000000000000003
11,3,0.0001
11,4,0.0002
11,5,0.0002
11,6,0.0002
11,7,0.0002
11,8,0.0001
11,9,0.0
11,10,0.00030000000000000003
11,11,0.00030000000000000003
11,12,0.0002
11,13,0.0003
11,14,0.0002
11,15,0.0002
12,-16,0.0
12,-15,0.0
12,-14,0.0
12,-13,0.0
12,-12,0.0
12,-11,0.0
12,-10,0.0001
12,-9,0.0
12,-8,0.0001
12,-7,0.0
12,-6,0.0
12,-5,0.0
12,-4,0.0
12,-3,0.0
12,-2,0.0002
12,-1,0.0
12,0,0.0
12,1,0.0
12,2,0.0
12,3,0.0
12,4,0.0
12,5,0.0
12,6,0.0
12,7,0.0001
12,8,0.0
12,9,0.0
12,10,0.0
12,11,0.0001
12,12,0.0
12,13,0.0
12,14,0.0001
12,15,0.0001
13,-16,0.0
13,-15,0.0
13,-14,0.0001
13,-13,0.0
13,-12,0.0
13,-11,0.0
13,-10,0.0
13,-9,0.0
13,-8,0.0
13,-7,0.0
13,-6,0.0
13,-5,0.0
13,-4,0.0
13,-3,0.0
13,-2,0.0
13,-1,0.0
13,0,0.0
13,1,0.0
13,2,0.0
13,3,0.0
13,4,0.0001
13,5,0.0
13,6,0.0001
13,7,0.0001
13,8,0.0
13,9,0.0
13,10,0.0
13,11,0.0
13,12,0.0
13,13,0.0001
13,14,0.0002
13,15,0.0
14,-16,0.0
14,-15,0.0
14,-14,0.0
14,-13,0.0
14,-12,0.0
14,-11,0.0
14,-10,0.0
14,-9,0.0
14,-8,0.0
14,-7,0.0
14,-6,0.0
14,-5,0.0
14,-4,0.0001
14,-3,0.0
14,-2,0.0
14,-1,0.0
14,0,0.0001
14,1,0.0
14,2,0.0
14,3,0.0
14,4,0.0
14,5,0.0
14,6,0.0001
14,7,0.0001
14,8,0.0
14,9,0.0
14,10,0.0
14,11,0.0
14,12,0.0
14,13,0.0
14,14,0.0
14,15,0.0001
15,-16,0.0
15,-15,0.0
15,-14,0.0
15,-13,0.0
15,-12,0.0
15,-11,0.0
15,-10,0.0
15,-9,0.0
15,-8,0.0
15,-7,0.0001
15,-6,0.0
15,-5,0.0
15,-4,0.0
15,-3,0.0001
15,-2,0.0002
15,-1,0.0
15,0,0.0
15,1,0.0
15,2,0.0
15,3,0.0
15,4,0.0
15,5,0.0
15,6,0.0
15,7,0.0
15,8,0.0
15,9,0.0
15,10,0.0
15,11,0.0
15,12,0.0
15,13,0.0
15,14,0.0
15,15,0.0
