Posición Horizontal,Posición Vertical,Probabilidad
7,-2,0.0008000000000000001
7,-1,0.0011
7,0,0.0001
7,1,0.001
7,2,0.0008
7,3,0.0007999999999999999
7,4,0.0009
7,5,0.0012
7,6,0.001
7,7,0.0013
7,8,0.001
7,9,0.001
7,10,0.0011
7,11,0.00030000000000000003
7,12,0.0012000000000000001
7,13,0.0011
7,14,0.0013
7,15,0.0006000000000000001
8,-16,0.0014
8,-15,0.001
8,-14,0.0010999999999999998
8,-13,0.0007999999999999999
8,-12,0.0009
8,-11,0.0009
8,-10,0.001
8,-9,0.0011
8,-8,0.0007999999999999999
8,-7,0.0007999999999999999
8,-6,0.0008
8,-5,0.0009
8,-4,0.0012
8,-3,0.0009
8,-2,0.001
8,-1,0.0014000000000000002
8,0,0.0007999999999999999
8,1,0.0010999999999999998
8,2,0.0011
8,3,0.0009
8,4,0.0009
8,5,0.0012000000000000001
8,6,0.0012
8,7,0.0012000000000000001
8,8,0.0011
8,9,0.001
8,10,0.0014
8,11,0.0011
8,12,0.0012
8,13,0.0012000000000000001
8,14,0.0015999999999999999
8,15,0.0010999999999999998
9,-16,0.0008
9,-15,0.0006000000000000001
9,-14,0.0009
9,-13,0.0009
9,-12,0.0008
9,-11,0.0005
9,-10,0.0007000000000000001
9,-9,0.0009000000000000001
9,-8,0.0007
9,-7,0.0008
9,-6,0.0012
9,-5,0.0007
9,-4,0.0004
9,-3,0.001
9,-2,0.0015999999999999999
9,-1,0.0004
9,0,0.0006000000000000001
9,1,0.0013000000000000002
9,2,0.0008
9,3,0.0016
9,4,0.0009
9,5,0.0006999999999999999
9,6,0.0012
9,7,0.0009000000000000001
9,8,0.0008
9,9,0.0008
9,10,0.0009
9,11,0.0013000000000000002
9,12,0.0023
9,13,0.0011
9,14,0.001
9,15,0.001
10,-16,0.0007000000000000001
10,-15,0.0009000000000000001
10,-14,0.0009
10,-13,0.0007000000000000001
10,-12,0.0011
10,-11,0.0009
10,-10,0.0013000000000000002
10,-9,0.0009
10,-8,0.001
10,-7,0.0005
10,-6,0.0005
10,-5,0.001
10,-4,0.0007
10,-3,0.0018
10,-2,0.001
10,-1,0.0018999999999999998
10,0,0.0007000000000000001
10,1,0.0009
10,2,0.0007000000000000001
10,3,0.0012000000000000001
10,4,0.0009
10,5,0.0017
10,6,0.001
10,7,0.0007
10,8,0.0013
10,9,0.0012000000000000001
10,10,0.001
10,11,0.0007000000000000001
10,12,0.0007999999999999999
10,13,0.0007
10,14,0.0011
10,15,0.0007
11,-16,0.0012000000000000001
11,-15,0.0009000000000000001
11,-14,0.0005
11,-13,0.00030000000000000003
11,-12,0.0006000000000000001
11,-11,0.00030000000000000003
11,-10,0.0012
11,-9,0.0009
11,-8,0.0006000000000000001
11,-7,0.0006000000000000001
11,-6,0.00030000000000000003
11,-5,0.0013000000000000002
11,-4,0.0013
11,-3,0.0007
11,-2,0.0007000000000000001
11,-1,0.0007
11,0,0.0015999999999999999
11,1,0.0005
11,2,0.0007000000000000001
11,3,0.0005
11,4,0.0007999999999999999
11,5,0.001
11,6,0.0006000000000000001
11,7,0.0013000000000000002
11,8,0.001
11,9,0.001
11,10,0.0013
11,11,0.0014
11,12,0.0011
11,13,0.0006000000000000001
11,14,0.0015999999999999999
11,15,0.001
12,-16,0.0006000000000000001
12,-15,0.00030000000000000003
12,-14,0.0012000000000000001
12,-13,0.0006
12,-12,0.0011
12,-11,0.0006000000000000001
12,-10,0.0006000000000000001
12,-9,0.0011
12,-8,0.0012000000000000001
12,-7,0.001
12,-6,0.0007
12,-5,0.0006000000000000001
12,-4,0.0007
12,-3,0.001
12,-2,0.0007
12,-1,0.0007
12,0,0.0011
12,1,0.0015
12,2,0.0012
12,3,0.0017
12,4,0.0015000000000000002
12,5,0.0009
12,6,0.0015
12,7,0.0009
12,8,0.0012
12,9,0.0008
12,10,0.001
12,11,0.0014000000000000002
12,12,0.0013999999999999998
12,13,0.0014
12,14,0.0008999999999999999
12,15,0.0014999999999999998
13,-16,0.0009
13,-15,0.0009
13,-14,0.001
13,-13,0.0009
13,-12,0.0012000000000000001
13,-11,0.001
13,-10,0.0016
13,-9,0.0004
13,-8,0.001
13,-7,0.0010999999999999998
13,-6,0.001
13,-5,0.0006
13,-4,0.0004
13,-3,0.0005
13,-2,0.001
13,-1,0.0010999999999999998
13,0,0.0015
13,1,0.0005
13,2,0.0006000000000000001
13,3,0.0007
13,4,0.0007000000000000001
13,5,0.0009
13,6,0.0006000000000000001
13,7,0.0011
13,8,0.001
13,9,0.0012
13,10,0.0009
13,11,0.001
13,12,0.0012000000000000001
13,13,0.001
13,14,0.0011
13,15,0.001
14,-16,0.001
14,-15,0.0005
14,-14,0.0011
14,-13,0.0009000000000000001
14,-12,0.0006000000000000001
14,-11,0.0006000000000000001
14,-10,0.0008
14,-9,0.001
14,-8,0.0009000000000000001
14,-7,0.0008000000000000001
14,-6,0.0004
14,-5,0.0009000000000000001
14,-4,0.0005
14,-3,0.001
14,-2,0.0012000000000000001
14,-1,0.0010999999999999998
